mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.77964743,0.012795164,0.004997015,2.83E-06,0.6,0.1,2,3,50,0.2,1,1,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.365577383,0.21406648,0.447020816,0.34222156,0.096526513,525,0.934608017,0.932401128,0.938319162,0.935109436,0.002441905
4.488249063,0.158710533,0.005842765,0.000637507,0.6,0.1,3,3,150,0.2,0.5,0.5,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 0.5}",0.403748386,0.30475598,0.317734467,0.342079611,0.043927126,526,0.988372302,0.989040173,0.99152643,0.989646302,0.001357123
3.504241149,0.322465044,0.006019115,0.000718753,0.6,0.05,4,1,50,0.2,5,1,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 1.0}",0.33352768,0.300984506,0.391156384,0.341889523,0.037284333,527,0.901167604,0.920552289,0.915058491,0.912259461,0.008157509
4.201208591,0.168582579,0.006470203,0.000489068,1,0.05,4,1,50,0.1,5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.5}",0.347169716,0.297689827,0.380806762,0.341888768,0.034137199,528,0.744634557,0.812827155,0.803106524,0.786856079,0.030117717
6.490677834,0.124436727,0.005998691,0.00081381,1,0.05,3,1,150,0.1,1,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 0.5}",0.404582718,0.304021222,0.316965635,0.341856525,0.044667818,529,0.974897816,0.978498051,0.984274803,0.979223557,0.003862361
3.72183013,0.079458628,0.0058798,0.000449598,0.8,0.05,3,3,100,0.1,1,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 0.5}",0.35779771,0.310241979,0.357414749,0.341818146,0.022328269,530,0.936414329,0.951058306,0.9584065,0.948626378,0.009141466
3.894668182,0.073722202,0.00567174,0.000467675,1,0.1,4,3,50,0.2,1,1,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.352276073,0.290708973,0.382431921,0.341805656,0.038170643,531,0.987692717,0.988499252,0.990520968,0.988904312,0.001189624
1.062729041,0.042782168,0.004841328,0.000635474,0.6,0.05,2,1,100,0.1,1,1,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 1.0}",0.337884602,0.266303278,0.421172779,0.341786886,0.063285393,532,0.94257088,0.943646394,0.947634871,0.944617382,0.002178396
4.123304367,0.171470102,0.005010207,0.000715205,1,0.1,4,1,50,0.1,5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.5}",0.383455208,0.314584803,0.327155657,0.341731889,0.029945874,533,0.879579614,0.926631362,0.934590497,0.913600491,0.024274843
3.541940689,0.168772035,0.005668561,0.000473001,0.8,0.05,3,3,100,0.1,0.5,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'subsample': 0.5}",0.330158768,0.312758571,0.382268127,0.341728489,0.029532902,534,0.948680753,0.956523931,0.96443934,0.956548008,0.006433439
3.690990607,0.499756321,0.00635155,0.000617206,0.8,0.1,4,3,50,0.2,1,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 0.5}",0.368475552,0.367550638,0.289068094,0.341698094,0.037216946,535,0.92211577,0.938773984,0.955878702,0.938922819,0.013784061
0.876337528,0.026593859,0.005314986,0.000410162,0.8,0.1,2,3,50,0.1,5,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 50, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.5}",0.382604867,0.278623093,0.363797658,0.341675206,0.04524087,536,0.828608847,0.882457246,0.88281627,0.864627454,0.025469423
7.33567373,0.347534749,0.006508986,0.000722795,0.8,0.05,4,1,100,0.1,0.5,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'subsample': 0.5}",0.38926921,0.329358521,0.305910897,0.341512876,0.035099367,537,0.956570007,0.963119342,0.973151432,0.96428026,0.00681893
2.242755413,0.035365236,0.005002419,3.59E-06,1,0.1,3,1,50,0.2,5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 0.5}",0.394034978,0.275244413,0.355107013,0.341462135,0.049446514,538,0.861376567,0.904169439,0.913396816,0.892980941,0.022662942
2.208499193,0.067386775,0.005352894,0.000860592,1,0.05,3,3,50,0.1,5,1,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 50, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 1.0}",0.341038719,0.275539832,0.407804536,0.341461029,0.053997665,539,0.884770315,0.90549977,0.901266104,0.897178729,0.00894269
1.559976101,0.077670179,0.00502793,0.000406675,0.6,0.05,2,3,100,0.1,1,1,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 1.0}",0.335854035,0.281018181,0.407483687,0.341451968,0.051780844,540,0.942357396,0.942233134,0.946003502,0.943531344,0.001748816
1.705233574,0.02644481,0.005680958,0.000625261,0.6,0.05,3,1,50,0.2,5,1,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 1.0}",0.342923199,0.261414622,0.419950339,0.341429387,0.064730554,541,0.868307552,0.895163242,0.88794152,0.883804105,0.011347413
7.264374892,0.187000327,0.00834171,0.00339853,1,0.1,4,3,100,0.2,1,1,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.356611899,0.291969021,0.375438307,0.341339742,0.035746417,542,0.994741728,0.994261543,0.995933299,0.994978857,0.000702787
6.165619532,0.358151158,0.005001227,0.000824724,1,0.1,4,3,150,0.2,1,1,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.356611899,0.291969021,0.375438307,0.341339742,0.035746417,542,0.994741728,0.994261543,0.995933299,0.994978857,0.000702787
1.490275701,0.063540742,0.005039533,0.000737085,0.6,0.1,3,3,50,0.2,0.5,0.5,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 0.5}",0.367416816,0.302827645,0.353580945,0.341275135,0.027767067,544,0.924428375,0.941079072,0.951028455,0.938845301,0.010973707
4.725988944,1.056582768,0.007650137,0.001686692,0.8,0.1,4,1,50,0.2,0.5,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 1.0}",0.329240728,0.246182287,0.448249079,0.341224032,0.082927465,545,0.989549059,0.98945576,0.991725337,0.990243386,0.00104859
7.366884391,1.214077791,0.009660165,0.004163276,0.8,0.05,4,3,100,0.1,0.5,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'subsample': 0.5}",0.369497789,0.290914234,0.363152058,0.341188027,0.035643211,546,0.954314646,0.961022079,0.971014966,0.962117231,0.006861715
4.722164075,0.053054224,0.005679131,0.000231714,1,0.05,3,1,100,0.2,1,1,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.341910534,0.301523971,0.379888875,0.341107793,0.031997373,547,0.97982138,0.980632094,0.983884946,0.98144614,0.00175597
1.544497967,0.055358343,0.005518754,9.79E-06,0.6,0.05,2,1,100,0.2,5,1,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 1.0}",0.370003528,0.22423176,0.428958943,0.341064744,0.086048028,548,0.912525336,0.915346396,0.916243109,0.914704947,0.001584098
7.27339832,0.356327686,0.006018559,0.000407727,1,0.05,3,1,150,0.2,1,1,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.351588941,0.302206317,0.369002288,0.340932516,0.028291282,549,0.990913491,0.991176603,0.992967892,0.991685995,0.00091278
2.364031156,0.066218519,0.006182114,0.000295678,1,0.05,3,3,50,0.2,5,1,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 1.0}",0.34977141,0.262607625,0.410261604,0.340880213,0.060606459,550,0.873381009,0.895782376,0.89098178,0.886715055,0.009630127
2.63941582,0.030325757,0.005506039,0.000408306,0.8,0.05,2,1,150,0.2,5,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 1.0}",0.375400993,0.259203315,0.387849468,0.340817925,0.05793358,551,0.95557689,0.959623114,0.961729266,0.958976423,0.002552984
2.101479451,0.103836917,0.006356398,0.001544315,1,0.05,2,3,100,0.2,5,1,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 1.0}",0.362123038,0.243863765,0.416213919,0.340733574,0.071968863,552,0.913592703,0.919227114,0.920627845,0.917815887,0.003040502
3.401437283,0.503854516,0.006682873,0.000219181,0.8,0.1,4,3,50,0.2,5,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 0.5}",0.354792571,0.278114825,0.389224995,0.340710797,0.046440569,553,0.864882004,0.911626438,0.918606327,0.898371589,0.02385154
4.452831507,0.018503085,0.006009102,0.000825994,1,0.05,3,3,100,0.2,1,1,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.366850211,0.280932081,0.374250365,0.340677552,0.042354312,554,0.979775045,0.981335541,0.983547455,0.98155268,0.001547714
2.390355666,0.089407285,0.005680641,0.00023695,0.6,0.05,2,1,150,0.2,5,1,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 1.0}",0.375967319,0.233859958,0.412166587,0.340664621,0.076954635,555,0.954239842,0.957299958,0.959321699,0.956953833,0.002089046
4.620758772,0.246675629,0.005619526,0.000543555,1,0.05,4,1,50,0.2,1,1,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.311564172,0.288017933,0.422410459,0.340664188,0.05859719,556,0.943576374,0.948879108,0.954438234,0.948964572,0.004434748
3.158797979,0.152902602,0.005839348,0.000227605,1,0.05,2,3,150,0.2,5,1,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 1.0}",0.381787716,0.243359298,0.396585319,0.340577444,0.069008542,557,0.956278779,0.959740079,0.961656267,0.959225042,0.002225353
3.375320355,0.161206153,0.005687634,0.000636467,0.6,0.05,4,1,50,0.1,5,1,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 1.0}",0.341124496,0.279440626,0.401128562,0.340564562,0.04968047,558,0.914482295,0.932092015,0.927877462,0.924817257,0.007507738
6.987544219,0.271387595,0.005348841,0.000248491,1,0.05,3,3,150,0.2,1,1,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.373216203,0.281720988,0.366722308,0.340553166,0.041685021,559,0.991017494,0.991267326,0.992909654,0.991731492,0.000839307
4.110403061,0.263330321,0.006679296,0.002009023,1,0.05,4,1,50,0.2,0.5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 0.5}",0.360974782,0.307553388,0.353107901,0.340545357,0.023548878,560,0.828081911,0.855511046,0.866984784,0.850192581,0.016321212
1.784549793,0.052481791,0.005680958,0.000847143,0.8,0.05,2,3,100,0.2,5,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 1.0}",0.365514344,0.255544197,0.400422742,0.340493761,0.061735837,561,0.913242538,0.919188692,0.92118437,0.917871867,0.003373297
6.091650645,0.339056577,0.005652428,0.000464281,0.8,0.05,3,3,150,0.2,1,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.355705879,0.275227473,0.389944554,0.340292635,0.048084497,562,0.990820123,0.991144675,0.993064655,0.991676484,0.000990487
10.29939119,0.429649552,0.006995996,0.000814687,0.8,0.05,4,1,150,0.2,0.5,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 0.5}",0.357517503,0.320145851,0.343008061,0.340223805,0.015383414,563,0.970155097,0.97342287,0.981166934,0.974914967,0.004617713
2.661319574,0.139268285,0.005012751,0.000400873,0.8,0.05,2,1,150,0.1,5,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.5}",0.390807509,0.302219218,0.327433138,0.340153288,0.037267707,564,0.905786307,0.933368655,0.936886962,0.925347308,0.013906094
7.335237185,0.100704136,0.005354484,0.000621354,1,0.1,4,1,100,0.1,0.5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'subsample': 0.5}",0.389356324,0.356688957,0.27425553,0.34010027,0.048431647,565,0.989277447,0.990888037,0.994510422,0.991558635,0.002188346
9.244934479,1.211388105,0.006356239,0.000859637,0.8,0.05,4,3,150,0.1,0.5,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'subsample': 0.5}",0.38036218,0.291648152,0.348282618,0.34009765,0.036676877,566,0.981602145,0.983805304,0.987694163,0.984367204,0.002518594
2.254395008,0.056088844,0.005172809,0.000243047,1,0.05,3,1,50,0.1,5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.5}",0.370544079,0.304997487,0.344656736,0.340066101,0.026955449,567,0.736516372,0.803148602,0.786222264,0.775295746,0.028278439
2.787291447,0.169250983,0.00551335,0.000413891,0.8,0.05,2,3,150,0.2,5,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 1.0}",0.375400993,0.259046554,0.385623812,0.340023786,0.057411443,568,0.95557689,0.959615386,0.961541506,0.958911261,0.002485425
1.477083524,0.020651453,0.00485905,0.000613589,0.6,0.1,2,3,100,0.2,5,1,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 1.0}",0.387829838,0.230565172,0.401665289,0.3400201,0.077602151,569,0.973488779,0.974328463,0.978256692,0.975357978,0.002078168
4.25609382,0.02043213,0.005170345,0.00062189,1,0.1,3,1,100,0.2,1,1,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.378202545,0.280396588,0.361303539,0.339967557,0.042684262,570,0.993181374,0.993010567,0.994732317,0.993641419,0.000774526
4.683799426,0.395549668,0.005822738,0.000504016,1,0.1,3,1,150,0.2,1,1,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.378202545,0.280396588,0.361303539,0.339967557,0.042684262,570,0.993181374,0.993010567,0.994732317,0.993641419,0.000774526
4.09287262,0.397533498,0.006013234,0.0004086,0.8,0.05,4,3,50,0.2,0.5,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 1.0}",0.335849282,0.28355902,0.399882321,0.339763541,0.047569379,572,0.947787193,0.95164494,0.957480956,0.952304363,0.003984837
3.166935205,0.291595317,0.005502701,0.000718184,0.6,0.1,3,3,100,0.2,0.5,0.5,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 0.5}",0.395551329,0.298682788,0.324849855,0.339694657,0.040915805,573,0.977310888,0.979732252,0.985504429,0.98084919,0.003436974
0.763638179,0.004971412,0.00433286,0.000472502,0.6,0.1,2,3,50,0.2,1,0.5,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 0.5}",0.361133754,0.329981511,0.327921382,0.339678882,0.01519418,574,0.874988207,0.898378262,0.921067204,0.898144558,0.018812397
1.720973094,0.01341323,0.005200068,0.000284632,0.8,0.05,2,3,100,0.1,5,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.5}",0.370721135,0.310553762,0.337551409,0.339608769,0.024606269,575,0.843765122,0.88205028,0.885771466,0.870528956,0.018985765
3.065063397,0.050641403,0.004935185,0.000514756,0.6,0.1,3,1,100,0.2,1,1,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.358056841,0.254822903,0.405686447,0.339522064,0.062968805,576,0.993225362,0.993132752,0.994612525,0.99365688,0.0006768
3.37242651,0.082665898,0.004515727,0.000410965,0.6,0.1,3,1,150,0.2,1,1,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.358056841,0.254822903,0.405686447,0.339522064,0.062968805,576,0.993225362,0.993132752,0.994612525,0.99365688,0.0006768
0.978784959,0.006216924,0.004987001,1.47E-05,0.8,0.1,2,1,50,0.2,0.5,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 0.5}",0.382565176,0.29984376,0.336099237,0.339502724,0.033856521,578,0.883698972,0.896689345,0.926049232,0.902145849,0.017714706
3.240470966,0.233315451,0.005505403,0.000413416,0.6,0.1,3,3,100,0.1,1,1,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 1.0}",0.368022966,0.257965625,0.392482616,0.339490402,0.058505188,579,0.997888473,0.997611628,0.998245622,0.997915241,0.000259518
1.79975764,0.056497713,0.005008936,0.000420113,0.8,0.05,3,3,50,0.1,5,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 50, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.5}",0.346400086,0.302233864,0.369817224,0.339483725,0.028020881,580,0.733398149,0.800909797,0.789356887,0.774554944,0.029481958
3.02864941,0.273197808,0.005161683,0.000613839,1,0.1,2,1,150,0.1,5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.5}",0.45907998,0.296464327,0.262874888,0.339473065,0.085679337,581,0.973343191,0.981958802,0.985542059,0.98028135,0.005119471
10.41643278,0.337410253,0.0062596,0.000350049,0.8,0.05,4,1,150,0.1,5,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.5}",0.354176892,0.313667015,0.350161574,0.33933516,0.018223994,582,0.943549014,0.963663481,0.964704986,0.957305827,0.009736824
4.105134726,0.538810942,0.006518364,0.000721925,1,0.05,4,3,50,0.2,1,1,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.330156559,0.298155579,0.38957532,0.339295819,0.037877318,583,0.943121799,0.947124311,0.952394614,0.947546908,0.003797387
10.27852639,0.088975019,0.006346146,0.000620226,1,0.1,4,1,150,0.1,0.5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'subsample': 0.5}",0.389753819,0.357465442,0.270566732,0.339261997,0.050331663,584,0.995905061,0.995765399,0.997763866,0.996478109,0.000910954
2.434691827,0.059786763,0.007606904,0.002276155,1,0.1,3,1,50,0.2,1,1,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.367986496,0.281443434,0.368190894,0.339206941,0.040845053,585,0.980667394,0.981148007,0.983487331,0.981767577,0.001231777
10.50060622,1.074897517,0.006287177,0.000486638,0.8,0.1,4,1,150,0.2,0.5,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 0.5}",0.445781331,0.299218115,0.272495686,0.339165044,0.076174346,586,0.989499736,0.989041971,0.993510017,0.990683908,0.00200708
3.833501657,0.095048052,0.007017533,0.001091588,1,0.1,4,1,50,0.1,0.5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'subsample': 0.5}",0.372002148,0.359691739,0.285480332,0.339058073,0.038217075,587,0.945988264,0.961074151,0.974274948,0.960445788,0.011556535
3.790895939,0.131567523,0.004952272,0.000412425,0.6,0.1,3,3,150,0.1,1,1,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 1.0}",0.366994495,0.257607737,0.392496609,0.339032947,0.058510045,588,0.998197402,0.998060742,0.998318247,0.99819213,0.000105192
1.732861757,0.036338168,0.004843076,0.000229018,0.8,0.1,2,3,100,0.2,5,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 0.5}",0.409067704,0.265382021,0.342572216,0.339007313,0.058713572,589,0.926327769,0.944188291,0.954424281,0.94164678,0.011610281
1.521280527,0.039906088,0.005681515,0.000633073,0.6,0.1,2,3,100,0.2,1,1,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.378707688,0.212047439,0.425912511,0.338889213,0.091737671,590,0.980663812,0.980676129,0.984252174,0.981864038,0.001688674
